unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,resolution_action_updated_date,vehicle_type,taxi_pick_up_location,closed_date,resolution_description,facility_type,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,taxi_company_borough
65237583,2025-06-11T15:43:58.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,10018,1412 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Open,05 MANHATTAN,1008150014,MANHATTAN,987839,213874,UNKNOWN,Unspecified,MANHATTAN,40.753710520207974,-73.98704600732566,"{'latitude': '40.753710520207974', 'longitude': '-73.98704600732566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12080,11,4,51,8,8,2025-06-11T00:00:00.000,,,2025-06-11T15:43:58.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,,,,,,
65240868,2025-06-11T15:42:59.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,2915 CLARENDON ROAD,CLARENDON ROAD,,,,,ADDRESS,BROOKLYN,,Closed,17 BROOKLYN,3051730035,BROOKLYN,998360,173626,PHONE,Unspecified,BROOKLYN,40.643228649251746,-73.94915625544826,"{'latitude': '40.643228649251746', 'longitude': '-73.94915625544826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510,61,2,26,40,40,2025-06-12T00:00:00.000,,,2025-06-12T19:18:25.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
65239639,2025-06-11T15:41:00.000,DEP,Department of Environmental Protection,Water System,No Water (WNW),,11219,1261 47 STREET,47 STREET,12 AVE,13 AVE,,,ADDRESS,BROOKLYN,,Open,12 BROOKLYN,3056220050,BROOKLYN,986505,171248,PHONE,Unspecified,BROOKLYN,40.636712500832104,-73.99187516355977,"{'latitude': '40.636712500832104', 'longitude': '-73.99187516355977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17621,2,2,18,39,39,,,,,,,,,,,,
65232275,2025-06-11T15:39:16.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11233,1756 PARK PLACE,PARK PLACE,,,,,ADDRESS,BROOKLYN,,Open,16 BROOKLYN,3014670001,BROOKLYN,1006730,184008,PHONE,Unspecified,BROOKLYN,40.67170765883183,-73.91896133821643,"{'latitude': '40.67170765883183', 'longitude': '-73.91896133821643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13516,55,2,17,46,46,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65238037,2025-06-11T15:39:10.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10033,540 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,,,,,ADDRESS,NEW YORK,,Open,12 MANHATTAN,1021800031,MANHATTAN,1001583,250286,PHONE,Unspecified,MANHATTAN,40.85363516096966,-73.93734497240956,"{'latitude': '40.85363516096966', 'longitude': '-73.93734497240956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091,47,4,39,22,22,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65234443,2025-06-11T15:38:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11364,49-07 215 STREET,215 STREET,49 AVE,50 AVE,,,ADDRESS,OAKLAND GARDENS,,Closed,11 QUEENS,4073940033,QUEENS,1049149,214399,ONLINE,Unspecified,QUEENS,40.754914064988014,-73.76575164134223,"{'latitude': '40.754914064988014', 'longitude': '-73.76575164134223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14506,26,3,16,69,69,2025-06-11T17:40:00.000,,,2025-06-11T17:40:00.000,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,,,,,,,
65238819,2025-06-11T15:38:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11214,1665 82 STREET,82 STREET,16 AVE,17 AVE,,,ADDRESS,BROOKLYN,,Closed,11 BROOKLYN,3062950049,BROOKLYN,983293,162050,PHONE,Unspecified,BROOKLYN,40.611466151926244,-74.00344679729884,"{'latitude': '40.611466151926244', 'longitude': '-74.00344679729884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616,1,2,44,37,37,2025-06-12T07:50:00.000,,,2025-06-12T07:50:00.000,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,,,,,,,
65237360,2025-06-11T15:38:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10452,,,,,WEST 169 STREET,CROMWELL AVENUE,INTERSECTION,BRONX,,Open,04 BRONX,,BRONX,1006056,244650,ONLINE,Unspecified,BRONX,40.838156089432324,-73.92119438566955,"{'latitude': '40.838156089432324', 'longitude': '-73.92119438566955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,42,27,27,,,,,,,,,,,,
65233948,2025-06-11T15:36:25.000,DOHMH,Department of Health and Mental Hygiene,Standing Water,Puddle on Sidewalk,Other,11236,CHURCH LANE,CHURCH LANE,CHURCH LANE,EAST   89 STREET,CHURCH LANE,EAST   89 STREET,INTERSECTION,,,In Progress,18 BROOKLYN,,BROOKLYN,1010781,171600,PHONE,Unspecified,BROOKLYN,40.63763921815185,-73.90440662011048,"{'latitude': '40.63763921815185', 'longitude': '-73.90440662011048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13827,5,2,8,42,42,,,,,,,,,,,,
65237352,2025-06-11T15:35:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11228,8321 15 AVENUE,15 AVENUE,83 ST,84 ST,,,ADDRESS,BROOKLYN,,Closed,11 BROOKLYN,3063110002,BROOKLYN,982019,162541,ONLINE,Unspecified,BROOKLYN,40.61281361661732,-74.00803548589506,"{'latitude': '40.61281361661732', 'longitude': '-74.00803548589506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13511,1,2,44,37,37,2025-06-12T07:48:00.000,,,2025-06-12T07:48:00.000,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,,,,,,,
65240258,2025-06-11T15:35:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Odor (SA2),,10309,2600 VETERANS ROAD WEST,VETERANS ROAD WEST,VETERANS ROAD GREENWAY,ALLENTOWN LN,,,ADDRESS,STATEN ISLAND,,Closed,03 STATEN ISLAND,5073650001,STATEN ISLAND,921774,133718,PHONE,Unspecified,STATEN ISLAND,40.53348041352887,-74.22475556409998,"{'latitude': '40.53348041352887', 'longitude': '-74.22475556409998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10696,15,1,9,77,77,2025-06-11T17:30:00.000,,,2025-06-11T17:30:00.000,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,,,,,,,
65238831,2025-06-11T15:32:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10301,63 TYSEN STREET,TYSEN STREET,RICHMOND TER,FILLMORE ST,,,ADDRESS,STATEN ISLAND,,Closed,01 STATEN ISLAND,5000700012,STATEN ISLAND,956602,173886,ONLINE,Unspecified,STATEN ISLAND,40.64391037802765,-74.09962738738245,"{'latitude': '40.64391037802765', 'longitude': '-74.09962738738245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10369,4,1,13,74,74,2025-06-11T18:00:00.000,,,2025-06-11T18:00:00.000,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,,,,,,,
65230147,2025-06-11T15:32:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11210,1173 EAST   22 STREET,EAST   22 STREET,AVENUE K,AVENUE L,,,ADDRESS,BROOKLYN,,Closed,14 BROOKLYN,3076220042,BROOKLYN,997046,166328,PHONE,Unspecified,BROOKLYN,40.62319918531536,-73.95390493892178,"{'latitude': '40.62319918531536', 'longitude': '-73.95390493892178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17217,60,2,26,43,43,2025-06-11T18:35:00.000,,,2025-06-11T18:35:00.000,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",,,,,,,
65237979,2025-06-11T15:29:37.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11226,93 LINDEN BOULEVARD,LINDEN BOULEVARD,,,,,ADDRESS,BROOKLYN,,Open,17 BROOKLYN,3050840097,BROOKLYN,996719,176956,ONLINE,Unspecified,BROOKLYN,40.652371239667836,-73.95506325152031,"{'latitude': '40.652371239667836', 'longitude': '-73.95506325152031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510,61,2,11,40,40,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65235892,2025-06-11T15:29:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11214,1635 82 STREET,82 STREET,16 AVE,17 AVE,,,ADDRESS,BROOKLYN,,Closed,11 BROOKLYN,3062950064,BROOKLYN,983147,162165,PHONE,Unspecified,BROOKLYN,40.61178178628707,-74.0039726597664,"{'latitude': '40.61178178628707', 'longitude': '-74.0039726597664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616,1,2,44,37,37,2025-06-12T07:51:00.000,,,2025-06-12T07:51:00.000,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,,,,,,,
65235893,2025-06-11T15:29:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10314,268 BRYSON AVENUE,BRYSON AVENUE,WATCHOGUE RD,CASWELL AVE,,,ADDRESS,STATEN ISLAND,,Open,01 STATEN ISLAND,5004770095,STATEN ISLAND,944148,163383,ONLINE,Unspecified,STATEN ISLAND,40.61503426322446,-74.14444191873231,"{'latitude': '40.61503426322446', 'longitude': '-74.14444191873231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10700,4,1,14,75,75,,,,,,,,,,,,
65237345,2025-06-11T15:29:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Search (SC2),,11203,555 RUTLAND ROAD,RUTLAND ROAD,KINGSTON AVE,ALBANY AVE,,,ADDRESS,BROOKLYN,,Open,09 BROOKLYN,3048040001,BROOKLYN,1000324,179712,PHONE,Unspecified,BROOKLYN,40.659930044542484,-73.94206470747446,"{'latitude': '40.659930044542484', 'longitude': '-73.94206470747446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16866,17,2,17,44,44,,,,,,,,,,,,
65239581,2025-06-11T15:26:38.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10457,2141 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BRONX,,Open,06 BRONX,2030370098,BRONX,1013338,249971,PHONE,Unspecified,BRONX,40.85273967773915,-73.89485460174286,"{'latitude': '40.85273967773915', 'longitude': '-73.89485460174286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10935,35,5,22,31,31,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65237353,2025-06-11T15:26:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11228,1575 85 STREET,85 STREET,15 AVE,16 AVE,,,ADDRESS,BROOKLYN,,Closed,11 BROOKLYN,3063240051,BROOKLYN,982200,161921,ONLINE,Unspecified,BROOKLYN,40.6111118880058,-74.00738338241591,"{'latitude': '40.6111118880058', 'longitude': '-74.00738338241591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13511,1,2,44,37,37,2025-06-12T07:52:00.000,,,2025-06-12T07:52:00.000,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,,,,,,,
65233006,2025-06-11T15:26:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10310,165 CAMPBELL AVENUE,CAMPBELL AVENUE,HENDERSON AVE,WINEGAR LN,,,ADDRESS,STATEN ISLAND,,Open,01 STATEN ISLAND,5001750086,STATEN ISLAND,952002,171146,ONLINE,Unspecified,STATEN ISLAND,40.63637411665443,-74.11619001036674,"{'latitude': '40.63637411665443', 'longitude': '-74.11619001036674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10697,4,1,13,74,74,,,,,,,,,,,,
65240862,2025-06-11T15:23:50.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10467,856 EAST  213 STREET,EAST  213 STREET,,,,,ADDRESS,BRONX,,Closed,12 BRONX,2046710064,BRONX,1022872,259210,PHONE,Unspecified,BRONX,40.87806134026308,-73.86033852779497,"{'latitude': '40.87806134026308', 'longitude': '-73.86033852779497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,29,5,2,30,30,2025-06-12T00:00:00.000,,,2025-06-12T13:04:56.000,HPD called the telephone number on file for this complaint.  Someone at that number indicated that the condition was corrected. The complaint has been closed. Please submit a new service request with 311 if the condition still exists.,,,,,,,
65237985,2025-06-11T15:23:33.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10035,2094 5 AVENUE,5 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,10 MANHATTAN,1017260037,MANHATTAN,1000709,233944,PHONE,Unspecified,MANHATTAN,40.80878274604937,-73.94054438640799,"{'latitude': '40.80878274604937', 'longitude': '-73.94054438640799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12424,18,4,36,20,20,2025-06-12T00:00:00.000,,,2025-06-12T09:19:18.000,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",,,,,,,
65235199,2025-06-11T15:23:14.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11213,1544 PARK PLACE,PARK PLACE,,,,,ADDRESS,BROOKLYN,,Open,08 BROOKLYN,3013740033,BROOKLYN,1004697,184153,PHONE,Unspecified,BROOKLYN,40.67211058009902,-73.92628970254069,"{'latitude': '40.67211058009902', 'longitude': '-73.92628970254069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615,16,2,49,49,49,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65238826,2025-06-11T15:23:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10301,37 STANLEY AVENUE,STANLEY AVENUE,PINE ST,KINGSLEY PL,,,ADDRESS,STATEN ISLAND,,Open,01 STATEN ISLAND,5001060007,STATEN ISLAND,960035,170889,ONLINE,Unspecified,STATEN ISLAND,40.6356943100093,-74.08724609524789,"{'latitude': '40.6356943100093', 'longitude': '-74.08724609524789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10369,4,1,13,74,74,,,,,,,,,,,,
65235880,2025-06-11T15:23:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Grating Missing (SA4),,11208,,,,,SHEPHERD AVENUE,SUTTER AVENUE,INTERSECTION,BROOKLYN,,Closed,05 BROOKLYN,,BROOKLYN,1017489,183980,PHONE,Unspecified,BROOKLYN,40.67159694746986,-73.88017615375632,"{'latitude': '40.67159694746986', 'longitude': '-73.88017615375632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17215,45,2,25,47,47,2025-06-11T17:20:00.000,,,2025-06-11T17:20:00.000,The Department of Environmental Protection has investigated this complaint and has performed repair work.,,,,,,,
65231049,2025-06-11T15:22:01.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10305,33 KENSINGTON AVENUE,KENSINGTON AVENUE,HYLAN BOULEVARD,KRAMER STREET,HYLAN BOULEVARD,KRAMER STREET,ADDRESS,STATEN ISLAND,KENSINGTON AVENUE,In Progress,02 STATEN ISLAND,5032630012,STATEN ISLAND,962577,157031,ONLINE,Unspecified,STATEN ISLAND,40.59766357205475,-74.07804284800328,"{'latitude': '40.59766357205475', 'longitude': '-74.07804284800328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10692,30,1,14,76,76,,,,,,,,,,,,
65234447,2025-06-11T15:17:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11207,958 ASHFORD STREET,ASHFORD STREET,WORTMAN AVE,COZINE AVE,,,ADDRESS,BROOKLYN,,Open,05 BROOKLYN,3044020019,BROOKLYN,1018054,179429,ONLINE,Unspecified,BROOKLYN,40.659103335407174,-73.87816219692452,"{'latitude': '40.659103335407174', 'longitude': '-73.87816219692452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214,45,2,25,47,47,,,,,,,,,,,,
65235894,2025-06-11T15:17:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10309,817 SHELDON AVENUE,SHELDON AVENUE,MARCY AVE,VERNON AVE,,,ADDRESS,STATEN ISLAND,,Open,03 STATEN ISLAND,5068840143,STATEN ISLAND,927993,135911,ONLINE,Unspecified,STATEN ISLAND,40.53954138986174,-74.20240120815689,"{'latitude': '40.53954138986174', 'longitude': '-74.20240120815689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10696,15,1,9,77,77,,,,,,,,,,,,
65240256,2025-06-11T15:14:00.000,DEP,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),,11375,,,,,68 AVENUE,MANSE STREET,INTERSECTION,QUEENS,,Open,06 QUEENS,,QUEENS,1024058,199575,PHONE,Unspecified,QUEENS,40.71437445729397,-73.8564033326261,"{'latitude': '40.71437445729397', 'longitude': '-73.8564033326261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14786,40,3,28,70,70,,,,,,,,,,,,
65235898,2025-06-11T15:11:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10025,353 CENTRAL PARK WEST,CENTRAL PARK WEST,W 95 ST,W 96 ST,,,ADDRESS,NEW YORK,,Closed,07 MANHATTAN,1012097501,MANHATTAN,993935,227539,PHONE,Unspecified,MANHATTAN,40.79121279414133,-73.96502365744699,"{'latitude': '40.79121279414133', 'longitude': '-73.96502365744699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422,20,4,19,15,15,2025-06-11T15:11:00.000,,,2025-06-11T15:11:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,,,,,,
65237367,2025-06-11T15:11:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10467,,,,,MACE AVENUE,WHITE PLAINS ROAD,INTERSECTION,BRONX,,Closed,11 BRONX,,BRONX,1020921,253797,PHONE,Unspecified,BRONX,40.86321265016391,-73.86742317586139,"{'latitude': '40.86321265016391', 'longitude': '-73.86742317586139', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,59,5,22,32,32,2025-06-12T06:52:00.000,,,2025-06-12T06:52:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,,,,,,
65237977,2025-06-11T15:10:52.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11207,958 ASHFORD STREET,ASHFORD STREET,,,,,ADDRESS,BROOKLYN,,Open,05 BROOKLYN,3044020019,BROOKLYN,1018054,179429,ONLINE,Unspecified,BROOKLYN,40.659103335407174,-73.87816219692452,"{'latitude': '40.659103335407174', 'longitude': '-73.87816219692452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214,45,2,25,47,47,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65232179,2025-06-11T15:10:47.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11249,444 KENT AVENUE,KENT AVENUE,,,,,ADDRESS,BROOKLYN,,Open,01 BROOKLYN,3021347501,BROOKLYN,992988,197594,ONLINE,Unspecified,BROOKLYN,40.709022325727645,-73.96848255629922,"{'latitude': '40.709022325727645', 'longitude': '-73.96848255629922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613,36,2,38,56,56,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65231577,2025-06-11T15:08:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11412,119-15 191 STREET,191 STREET,119 AVE,120 AVE,,,ADDRESS,SAINT ALBANS,,Started,12 QUEENS,4126470063,QUEENS,1051161,190330,PHONE,Unspecified,QUEENS,40.68883573213526,-73.75872878793201,"{'latitude': '40.68883573213526', 'longitude': '-73.75872878793201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15312,41,3,6,71,71,2025-06-11T16:25:00.000,,,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,,,,,,,
65238820,2025-06-11T15:08:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11379,62-25 80 STREET,80 STREET,62 AVE,JUNIPER BLVD N,,,ADDRESS,MIDDLE VILLAGE,,Open,05 QUEENS,4029670062,QUEENS,1018268,202570,PHONE,Unspecified,QUEENS,40.72261916159192,-73.87727403655855,"{'latitude': '40.72261916159192', 'longitude': '-73.87727403655855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15309,54,3,34,62,62,,,,,,,,,,,,
65230740,2025-06-11T15:07:41.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10035,2194 3 AVENUE,3 AVENUE,,,,,ADDRESS,NEW YORK,,Open,11 MANHATTAN,1017680038,MANHATTAN,1001333,230859,ONLINE,Unspecified,MANHATTAN,40.80031408715077,-73.93829813251645,"{'latitude': '40.80031408715077', 'longitude': '-73.93829813251645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13093,7,4,35,16,16,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65240936,2025-06-11T15:07:41.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10035,2194 3 AVENUE,3 AVENUE,,,,,ADDRESS,NEW YORK,,Open,11 MANHATTAN,1017680038,MANHATTAN,1001333,230859,ONLINE,Unspecified,MANHATTAN,40.80031408715077,-73.93829813251645,"{'latitude': '40.80031408715077', 'longitude': '-73.93829813251645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13093,7,4,35,16,16,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65233936,2025-06-11T15:05:41.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11205,323 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,KENT AVENUE,FRANKLIN AVENUE,KENT AVENUE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,In Progress,03 BROOKLYN,3019120052,BROOKLYN,995863,191661,UNKNOWN,Unspecified,BROOKLYN,40.69273432451385,-73.95812283510998,"{'latitude': '40.69273432451385', 'longitude': '-73.95812283510998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17212,69,2,38,51,51,,,,,,,,,,,,
65231570,2025-06-11T15:05:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10033,569 WEST  183 STREET,WEST  183 STREET,AUDUBON AVE,ST NICHOLAS AVE,,,ADDRESS,NEW YORK,,Closed,12 MANHATTAN,1021540096,MANHATTAN,1003014,249046,MOBILE,Unspecified,MANHATTAN,40.8502288047374,-73.93217569098671,"{'latitude': '40.8502288047374', 'longitude': '-73.93217569098671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091,47,4,39,22,22,2025-06-11T18:15:00.000,,,2025-06-11T18:15:00.000,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,,,,,,,
65231564,2025-06-11T15:05:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11435,93-40 SUTPHIN BOULEVARD,SUTPHIN BOULEVARD,LIRR MONTAUK LINE,94 AVE,,,ADDRESS,JAMAICA,,Open,12 QUEENS,4099890017,QUEENS,1037709,194165,MOBILE,Unspecified,QUEENS,40.69945336745975,-73.8072041070671,"{'latitude': '40.69945336745975', 'longitude': '-73.8072041070671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24670,41,3,6,61,61,,,,,,,,,,,,
